0.475 -1.6576 0.000130394 0.866286 0.000134111 4.33595 0.0645582 2.04387 0.107853 1.00295 0.000144933 
0.4775 -1.66792 0.000125211 0.872159 0.00012531 4.14058 0.0668377 1.83922 0.0888512 1.00262 0.000145012 
0.48 -1.67805 0.000115391 0.877691 0.000109757 3.98351 0.0656521 1.65505 0.0773557 1.00234 0.000102691 
0.4825 -1.68778 0.000114431 0.882831 0.000108875 3.83409 0.0583881 1.53142 0.109158 1.00213 0.000116582 
0.485 -1.69713 0.000106996 0.887805 9.24262e-05 3.65422 0.0559154 1.32713 0.0532649 1.00184 7.80211e-05 
0.4875 -1.70604 0.000100877 0.892372 8.06335e-05 3.51472 0.0541274 1.19678 0.0361408 1.00164 4.78636e-05 
0.49 -1.71451 9.76736e-05 0.896558 7.70629e-05 3.37426 0.0445283 1.10073 0.0519691 1.0015 6.00349e-05 
0.4925 -1.72294 9.50872e-05 0.900732 6.9081e-05 3.25008 0.0458645 0.991602 0.030134 1.00134 4.15927e-05 
0.495 -1.73063 8.96706e-05 0.904397 6.43675e-05 3.13245 0.0438972 0.918304 0.042146 1.00123 5.26476e-05 
0.4975 -1.73856 8.8418e-05 0.908184 5.70219e-05 3.00435 0.0449221 0.819358 0.021629 1.00109 2.82966e-05 
0.5 -1.74588 8.71871e-05 0.911454 6.03419e-05 2.89184 0.0397383 0.773609 0.0502029 1.00102 6.65903e-05 
0.5025 -1.75286 8.2234e-05 0.914572 5.18151e-05 2.80284 0.0453977 0.718038 0.0213848 1.00094 2.64821e-05 
0.505 -1.75987 7.91418e-05 0.917723 4.76266e-05 2.68154 0.0393046 0.65366 0.0156324 1.00085 2.08547e-05 
0.5075 -1.76653 7.92182e-05 0.920631 4.58634e-05 2.61351 0.0325573 0.612765 0.0153193 1.0008 1.67044e-05 
0.51 -1.77282 7.75048e-05 0.923292 4.47189e-05 2.53731 0.036707 0.578101 0.0146137 1.00075 1.99119e-05 
