0.36 -0.921189 0.000958393 0.177955 0.00174101 0.0105309 0.000132856 0.0166702 0.000327591 2.72847 
0.3625 -0.929671 0.00097509 0.179403 0.00176207 0.01045 0.000126147 0.0168378 0.000288225 2.68904 
0.365 -0.940906 0.00103506 0.186815 0.00215044 0.0106675 0.000138881 0.0181563 0.000368443 2.65474 
0.3675 -0.952817 0.00112329 0.194037 0.00241958 0.0109777 0.000144534 0.0198052 0.000410451 2.64945 
0.37 -0.962153 0.00103394 0.197016 0.0023155 0.0111475 0.000126142 0.0198392 0.000371848 2.58085 
0.3725 -0.97399 0.00105383 0.2028 0.00246728 0.0112214 0.000154894 0.0214638 0.000428419 2.6534 
0.375 -0.984933 0.0011606 0.21249 0.00260187 0.0115591 0.000166084 0.0225684 0.000450904 2.51998 
0.3775 -0.996508 0.00124844 0.218075 0.0026401 0.0117923 0.000146438 0.0236505 0.000490184 2.52251 
0.38 -1.01055 0.00131849 0.23355 0.0028044 0.0123509 0.000180151 0.0255087 0.000460374 2.39828 
0.3825 -1.02528 0.001412 0.245125 0.00329265 0.0126844 0.00016811 0.028013 0.000494363 2.36936 
0.385 -1.03319 0.0012431 0.246232 0.00305907 0.0125387 0.000174701 0.0289354 0.000565891 2.3712 
0.3875 -1.04667 0.0016367 0.255226 0.0036919 0.0130489 0.000194198 0.0303838 0.000535038 2.35063 
0.39 -1.06012 0.0015383 0.265287 0.00377726 0.0134502 0.000206719 0.0318309 0.000649856 2.29415 
0.3925 -1.07243 0.00165678 0.276098 0.00413716 0.0135584 0.000235091 0.0333213 0.00069686 2.24336 
0.395 -1.08994 0.0018252 0.293917 0.00445953 0.0143822 0.000234333 0.0365318 0.000709265 2.16603 
0.3975 -1.10248 0.00191153 0.302945 0.0049097 0.0148745 0.00022165 0.0384147 0.000617268 2.13346 
0.4 -1.11675 0.00203444 0.318704 0.00490393 0.0154436 0.000237605 0.0401494 0.000687896 2.06378 
0.4025 -1.13091 0.0021571 0.325666 0.00537394 0.0158649 0.00026647 0.0430339 0.000732161 2.07392 
0.405 -1.14893 0.00233718 0.354146 0.00576362 0.0167264 0.000281104 0.04485 0.000722408 1.92247 
0.4075 -1.16231 0.00236952 0.360652 0.00586317 0.0169366 0.000291305 0.0469267 0.000745706 1.92064 
0.41 -1.1859 0.00260154 0.395186 0.0058387 0.0185226 0.000302279 0.04947 0.00068121 1.78996 
0.4125 -1.20493 0.00296107 0.418067 0.00644193 0.0191913 0.000293092 0.0507603 0.000745333 1.71384 
0.415 -1.22437 0.00303479 0.442387 0.0067532 0.019745 0.000292546 0.0518435 0.000863861 1.6353 
0.4175 -1.24332 0.00322651 0.456897 0.00735518 0.0207236 0.000307501 0.0552456 0.00110018 1.61525 
0.42 -1.26504 0.00332133 0.48933 0.00717661 0.0207728 0.000298114 0.0524476 0.001095 1.51569 
0.4225 -1.27932 0.00368839 0.495456 0.00789864 0.0222033 0.00034697 0.0569098 0.00116017 1.52786 
0.425 -1.29938 0.00372894 0.522527 0.00798141 0.022333 0.000293248 0.0542822 0.00134104 1.45752 
0.4275 -1.33032 0.00364622 0.564203 0.00759198 0.0219593 0.000313853 0.050659 0.00171225 1.36384 
0.43 -1.35233 0.00352948 0.593775 0.00704205 0.0217225 0.00034382 0.0463534 0.00173037 1.30465 
0.4325 -1.37007 0.00385277 0.60861 0.00773079 0.0220562 0.000381241 0.0464998 0.002303 1.28626 
0.435 -1.3947 0.00360359 0.636221 0.00715453 0.0217772 0.000406835 0.0446944 0.0020858 1.24546 
0.4375 -1.41427 0.00357578 0.655782 0.00672531 0.0217513 0.000377693 0.0417927 0.00213925 1.2215 
