0.36 -0.920139 0.118716 0.00455161 0.00779504 2.88324 
0.3625 -0.930344 0.119313 0.00464067 0.00784272 2.85227 
0.365 -0.940664 0.125427 0.00469315 0.00861876 2.85672 
0.3675 -0.951278 0.126837 0.00473127 0.00892836 2.88537 
0.37 -0.960787 0.130848 0.00477777 0.00911191 2.73933 
0.3725 -0.972377 0.136763 0.00481418 0.0100129 2.74768 
0.375 -0.983888 0.140068 0.00506906 0.0105949 2.78255 
0.3775 -0.996085 0.147139 0.00508348 0.0116366 2.78512 
0.38 -1.00625 0.147528 0.00511572 0.0115774 2.72609 
0.3825 -1.01778 0.156541 0.00521186 0.0127642 2.67163 
0.385 -1.0302 0.165128 0.00536821 0.0140825 2.62715 
0.3875 -1.0409 0.168578 0.00541167 0.0143206 2.60337 
0.39 -1.05575 0.176561 0.00560174 0.0159827 2.63081 
0.3925 -1.06786 0.186408 0.00582677 0.0177276 2.62131 
0.395 -1.07886 0.190699 0.00572532 0.0184412 2.55463 
0.3975 -1.09374 0.202144 0.00595203 0.020294 2.50308 
0.4 -1.10802 0.218099 0.00623037 0.0224901 2.41705 
0.4025 -1.12107 0.225533 0.00639441 0.0239842 2.3997 
0.405 -1.13718 0.24518 0.00676157 0.0271449 2.28559 
0.4075 -1.15426 0.26383 0.00707287 0.0296079 2.20337 
0.41 -1.16878 0.276988 0.00718422 0.0320503 2.15805 
0.4125 -1.18388 0.292027 0.00742604 0.0351478 2.10274 
0.415 -1.20434 0.325233 0.00837516 0.0395789 1.96907 
0.4175 -1.22241 0.344421 0.0087918 0.0419563 1.903 
0.42 -1.24277 0.372157 0.00927856 0.0456045 1.82323 
0.4225 -1.26358 0.402638 0.00957571 0.0456658 1.69788 
0.425 -1.28231 0.43061 0.00977686 0.045695 1.6115 
0.4275 -1.29969 0.451908 0.00995198 0.0475133 1.54778 
0.43 -1.33055 0.503298 0.0108484 0.0491747 1.43654 
0.4325 -1.36012 0.557595 0.0110004 0.043621 1.31888 
0.435 -1.37416 0.560993 0.0112231 0.0490978 1.33124 
0.4375 -1.41019 0.636641 0.0107731 0.0313452 1.18739 
0.44 -1.43006 0.656294 0.010486 0.030418 1.16819 
0.4425 -1.45127 0.678939 0.0103801 0.0296543 1.14718 
0.445 -1.47218 0.709636 0.00940959 0.020537 1.10513 
0.4475 -1.49186 0.72665 0.00913783 0.0205558 1.09548 
0.45 -1.508 0.739371 0.00882844 0.019802 1.09052 
0.4525 -1.53035 0.769297 0.00826695 0.0131218 1.0596 
0.455 -1.54897 0.788656 0.00726279 0.00803439 1.04168 
0.4575 -1.56417 0.802663 0.00664657 0.00713528 1.03212 
0.46 -1.58102 0.814039 0.00658372 0.00664166 1.03004 
0.4625 -1.5955 0.824632 0.00626573 0.00644632 1.02649 
0.465 -1.60728 0.830657 0.00600918 0.00697931 1.02614 
0.4675 -1.62301 0.845362 0.00557112 0.00338882 1.01664 
0.47 -1.63479 0.853128 0.0051979 0.00281264 1.01387 
0.4725 -1.64659 0.860268 0.00488176 0.0023939 1.01175 
0.475 -1.65729 0.866285 0.00478782 0.00215075 1.01059 
0.4775 -1.6673 0.871875 0.0045786 0.00196507 1.00954 
0.48 -1.67792 0.877545 0.00435856 0.00174429 1.00846 
0.4825 -1.68827 0.882958 0.00422666 0.00173425 1.00816 
0.485 -1.6967 0.887433 0.00407191 0.00146382 1.007 
0.4875 -1.70555 0.892436 0.00385868 0.00126264 1.00602 
0.49 -1.71426 0.896667 0.00379485 0.00117127 1.00556 
0.4925 -1.72259 0.900138 0.00366183 0.00121532 1.00561 
0.495 -1.73115 0.904869 0.00342202 0.000950691 1.00447 
0.4975 -1.73865 0.908651 0.00328246 0.000848053 1.00397 
0.5 -1.7453 0.911073 0.00322623 0.000873221 1.00403 
0.5025 -1.75268 0.9144 0.00315024 0.000806004 1.00371 
0.505 -1.7593 0.917623 0.00298503 0.000701316 1.00324 
0.5075 -1.76498 0.919912 0.00294039 0.000701625 1.0032 
0.51 -1.77297 0.923309 0.00279199 0.000638308 1.0029 
