0.36 -0.918515 0.0868388 0.00258289 0.00443607 3.07245 
0.3625 -0.933225 0.09397 0.00250817 0.00489929 2.79079 
0.365 -0.941873 0.0920562 0.00245937 0.00482466 3.00214 
0.3675 -0.952225 0.0985575 0.0026838 0.00555836 3.00408 
0.37 -0.963543 0.102716 0.00262537 0.00521946 2.56611 
0.3725 -0.976095 0.108932 0.00263883 0.00634195 2.66329 
0.375 -0.984778 0.110635 0.00264546 0.00739013 2.95178 
0.3775 -0.99458 0.120909 0.00265475 0.00673533 2.58607 
0.38 -1.00441 0.100975 0.00292891 0.00586608 2.88289 
0.3825 -1.02442 0.119589 0.00284465 0.00802308 2.97816 
0.385 -1.03283 0.10893 0.00306236 0.00597822 2.54981 
0.3875 -1.03946 0.129925 0.00286154 0.0083357 2.46855 
0.39 -1.052 0.131455 0.00297871 0.0096313 2.99005 
0.3925 -1.06953 0.135176 0.00327136 0.010557 3.25288 
0.395 -1.07848 0.130391 0.0030457 0.00815047 2.47999 
0.3975 -1.08916 0.155914 0.00320397 0.0130019 2.70523 
0.4 -1.10395 0.14554 0.00355027 0.0116596 2.96492 
0.4025 -1.11749 0.17614 0.00326268 0.014837 2.42983 
0.405 -1.13241 0.18915 0.00362319 0.0162949 2.39356 
0.4075 -1.1466 0.194483 0.00332028 0.0183406 2.49792 
0.41 -1.16339 0.200291 0.00394108 0.0204127 2.54234 
0.4125 -1.1778 0.23861 0.00372373 0.0234327 2.11742 
0.415 -1.19358 0.243718 0.00364192 0.0219947 2.00583 
0.4175 -1.20569 0.203804 0.00366707 0.0222686 2.52883 
0.42 -1.24334 0.336254 0.00532629 0.0347567 1.83952 
0.4225 -1.24767 0.300797 0.00520487 0.0352736 2.10584 
0.425 -1.26713 0.338338 0.00562858 0.042565 1.95367 
0.4275 -1.28483 0.377042 0.00636513 0.0370425 1.68664 
0.43 -1.32776 0.479885 0.00599555 0.0367856 1.39906 
0.4325 -1.34935 0.487975 0.00570445 0.0432488 1.41337 
0.435 -1.37012 0.554956 0.00539584 0.0237686 1.21345 
0.4375 -1.36357 0.491086 0.00611769 0.0406755 1.41037 
0.44 -1.43493 0.662971 0.0057718 0.0168885 1.1147 
0.4425 -1.46785 0.72618 0.00528464 0.00715714 1.04745 
0.445 -1.46842 0.713125 0.00480182 0.00727472 1.05153 
0.4475 -1.48948 0.69196 0.00626125 0.0339188 1.13824 
0.45 -1.50791 0.745247 0.00504874 0.00828261 1.04916 
0.4525 -1.52146 0.750114 0.00498993 0.00932974 1.05486 
0.455 -1.55077 0.792726 0.00405597 0.0036822 1.02139 
0.4575 -1.56669 0.805925 0.00382317 0.00289133 1.01668 
0.46 -1.57373 0.805005 0.00399889 0.00357722 1.02038 
0.4625 -1.59465 0.824836 0.00344031 0.00285783 1.01503 
0.465 -1.60731 0.832386 0.00331916 0.00272685 1.01409 
0.4675 -1.62111 0.84417 0.00327767 0.0017526 1.00941 
0.47 -1.62729 0.844943 0.00339003 0.00262788 1.01332 
0.4725 -1.64556 0.860246 0.0027612 0.00152641 1.00759 
0.475 -1.65918 0.867402 0.00255782 0.00113871 1.00579 
0.4775 -1.66965 0.87576 0.00240285 0.000867047 1.00438 
0.48 -1.68677 0.884824 0.00224576 0.000746895 1.0037 
0.4825 -1.67982 0.874833 0.00246132 0.00159511 1.00757 
0.485 -1.69949 0.889771 0.00230471 0.000852452 1.00409 
0.4875 -1.70631 0.892454 0.00216677 0.000709703 1.00347 
0.49 -1.71496 0.896737 0.00199379 0.000632265 1.00306 
0.4925 -1.72452 0.90232 0.00179756 0.000505349 1.00243 
0.495 -1.73607 0.907759 0.00179974 0.000480231 1.00229 
0.4975 -1.73967 0.909171 0.00169121 0.000413649 1.00198 
0.5 -1.74888 0.912611 0.00181189 0.000447136 1.00211 
0.5025 -1.75646 0.916684 0.00170672 0.00040667 1.0019 
0.505 -1.75939 0.916729 0.00174846 0.00045846 1.00213 
0.5075 -1.76611 0.920995 0.00156152 0.000352497 1.00164 
0.51 -1.77031 0.922047 0.0016691 0.000374092 1.00174 
