0.475 -1.65722 0.000256963 0.866049 0.000283915 4.3207 0.0845806 2.10412 0.246147 1.01114 0.000965227 
0.4775 -1.66813 0.000248097 0.8724 0.000237311 4.11641 0.0764225 1.78409 0.153392 1.00955 0.000614932 
0.48 -1.67859 0.000234174 0.87806 0.000214747 3.96242 0.0746248 1.60743 0.11781 1.00857 0.000487205 
0.4825 -1.68756 0.00022258 0.882792 0.000190001 3.81674 0.0648006 1.46662 0.0899807 1.00779 0.000430675 
0.485 -1.69716 0.000217566 0.88771 0.000238614 3.66192 0.0773459 1.41574 0.366394 1.00718 0.000777549 
0.4875 -1.70544 0.000205153 0.891899 0.000177773 3.52301 0.0590277 1.22485 0.119324 1.00641 0.00042727 
0.49 -1.71425 0.000201938 0.896311 0.000200675 3.41214 0.0752537 1.18043 0.287644 1.00598 0.000763013 
0.4925 -1.72298 0.00018694 0.90083 0.00013154 3.22906 0.0534171 0.972479 0.0460607 1.00507 0.000226616 
0.495 -1.73085 0.000181862 0.904495 0.000129134 3.12715 0.0511823 0.912911 0.0630957 1.00471 0.000268059 
0.4975 -1.73841 0.000180776 0.908032 0.000119084 2.99971 0.0490896 0.830835 0.0376925 1.00429 0.000171596 
0.5 -1.74578 0.00017103 0.911282 0.000122683 2.91052 0.0530438 0.804112 0.0842713 1.00407 0.000341359 
0.5025 -1.75315 0.00016343 0.914777 9.77558e-05 2.79853 0.0415259 0.702315 0.0279978 1.00359 0.000134508 
0.505 -1.75974 0.000161623 0.917693 9.71212e-05 2.6954 0.0399282 0.653547 0.0263303 1.00333 0.000118656 
0.5075 -1.76676 0.000158867 0.920736 8.92668e-05 2.6056 0.0410745 0.6083 0.020386 1.00308 0.000107159 
0.51 -1.77283 0.000150765 0.923323 8.37693e-05 2.53515 0.0385256 0.570429 0.0198082 1.00288 9.55195e-05 
0.4153 -1.20544 0.000574056 0.320541 0.00196803 7.35902 0.173953 34.666 0.863088 1.98682 0.0523781 
0.4163 -1.21298 0.000592793 0.331584 0.00201853 7.41129 0.17461 35.6714 0.899037 1.93601 0.0458696 
0.4173 -1.22066 0.000618025 0.342232 0.00208912 7.65275 0.191742 36.7943 0.890749 1.8967 0.047998 
0.4183 -1.22973 0.000630297 0.357251 0.00211177 7.85404 0.201596 37.904 0.846152 1.83436 0.041991 
0.4193 -1.23777 0.000680873 0.366968 0.0022569 8.07844 0.189488 39.2509 0.997354 1.81323 0.0465247 
0.4203 -1.2452 0.000659081 0.378261 0.00219773 8.15174 0.187892 39.1788 0.859968 1.75948 0.039411 
0.4213 -1.25446 0.000702014 0.391892 0.00227917 8.40803 0.196522 40.2106 0.941887 1.71893 0.0400575 
0.4223 -1.26234 0.000736796 0.402916 0.00237886 8.60149 0.176113 41.2023 1.087 1.68861 0.0402091 
0.4233 -1.27168 0.000754495 0.418859 0.0024294 8.77739 0.184822 41.9315 1.0673 1.63882 0.0391268 
0.4243 -1.27912 0.000777285 0.426647 0.00247524 8.97273 0.197152 42.8301 1.16204 1.62557 0.0408847 
0.4253 -1.28868 0.000799463 0.442877 0.00252413 9.18012 0.185721 43.1479 1.16968 1.57772 0.0392095 
0.4263 -1.29695 0.00082185 0.453196 0.00258477 9.24025 0.182653 43.5786 1.36165 1.55399 0.0412175 
0.4273 -1.30769 0.000857648 0.472662 0.00263685 9.49844 0.178243 43.5368 1.51435 1.5038 0.0358452 
0.4283 -1.31606 0.00085273 0.485388 0.00260468 9.52528 0.176779 42.8348 1.66877 1.46862 0.0382397 
0.4293 -1.32783 0.000901871 0.504661 0.002687 9.6965 0.189375 42.3949 1.9155 1.42604 0.0341507 
0.4303 -1.33573 0.000876315 0.516572 0.00261711 9.74946 0.194318 41.9052 1.97431 1.40066 0.0314217 
0.4313 -1.34382 0.000910644 0.5268 0.00267192 9.82384 0.202201 41.8933 2.17344 1.38339 0.0286106 
0.4323 -1.35506 0.000911573 0.544695 0.00267098 9.85437 0.192645 40.9873 2.21449 1.34766 0.0304522 
0.4333 -1.3642 0.000918766 0.557721 0.00265451 9.89882 0.1946 40.138 2.45528 1.32435 0.0287797 
0.4343 -1.37383 0.000922538 0.572139 0.00260468 9.93749 0.224543 38.4734 2.45201 1.29805 0.024199 
0.4353 -1.38473 0.000901252 0.589673 0.00254324 9.79823 0.23455 36.7289 2.65224 1.26658 0.0241704 
0.4363 -1.39546 0.000880925 0.605757 0.00242828 9.77874 0.233643 35.0012 2.64788 1.24083 0.02239 
0.4373 -1.40469 0.000893305 0.617985 0.00242653 9.72083 0.259836 33.6873 2.74627 1.22344 0.0219168 
0.4383 -1.41514 0.000867029 0.634475 0.00230929 9.50757 0.260719 30.8806 2.90127 1.19784 0.0184414 
0.4393 -1.42142 0.000860631 0.63969 0.00227141 9.55657 0.258448 30.9383 2.89943 1.19418 0.0192138 
0.4403 -1.43368 0.000844735 0.659115 0.0021938 9.28298 0.268095 27.788 3.02308 1.16646 0.017066 
0.4413 -1.44141 0.000842885 0.667113 0.00216888 9.21853 0.291402 27.2967 2.89561 1.15864 0.017979 
0.4423 -1.45091 0.000839143 0.67996 0.00213335 9.15105 0.293957 25.5397 3.1035 1.14373 0.016579 
0.4433 -1.45901 0.00079478 0.689542 0.00198558 8.90253 0.289768 24.1313 2.89781 1.13288 0.0143033 
0.4443 -1.46919 0.000759683 0.702967 0.00183191 8.66731 0.273049 21.5569 2.7611 1.11714 0.013022 
0.4453 -1.47676 0.000763499 0.711178 0.00182562 8.5822 0.294138 20.6308 2.60526 1.11041 0.0129908 
0.4463 -1.48687 0.000678172 0.726194 0.00153185 8.21599 0.268541 17.0241 2.39545 1.09129 0.0103193 
0.4473 -1.49471 0.000680619 0.733819 0.00158341 8.02975 0.271514 16.4468 2.54615 1.08561 0.00955644 
0.4483 -1.50206 0.000672675 0.741612 0.00150218 7.8705 0.286796 15.345 2.51468 1.07906 0.00994064 
0.4493 -1.51112 0.000605162 0.752496 0.00129055 7.55442 0.240165 13.0697 1.86322 1.06865 0.00785311 
