0.36 -0.925088 0.0739008 0.00169914 0.00274814 2.61744 
0.3625 -0.931485 0.0757848 0.00169026 0.00309515 2.86338 
0.365 -0.937981 0.0724072 0.00168576 0.00311972 2.99111 
0.3675 -0.953122 0.0794296 0.00176567 0.00320691 2.63463 
0.37 -0.96216 0.0810872 0.00176473 0.00395128 3.41876 
0.3725 -0.969984 0.078144 0.00164307 0.00338384 2.82173 
0.375 -0.987117 0.0844848 0.00176995 0.00334005 2.45735 
0.3775 -0.994843 0.086392 0.00186809 0.00449716 3.10563 
0.38 -1.00778 0.0831448 0.0019513 0.00353178 2.74765 
0.3825 -1.01534 0.0823896 0.00192564 0.00350325 2.62596 
0.385 -1.0293 0.0939224 0.00191258 0.00495895 2.76244 
0.3875 -1.04186 0.096072 0.00205411 0.00499511 2.70702 
0.39 -1.05457 0.110893 0.00201104 0.00621826 2.61439 
0.3925 -1.06921 0.117814 0.00195547 0.00684511 2.59904 
0.395 -1.08009 0.110544 0.00206723 0.00618043 2.61281 
0.3975 -1.09282 0.136894 0.00202287 0.00930462 2.4251 
0.4 -1.10923 0.135526 0.00222459 0.00969092 2.74795 
0.4025 -1.11776 0.12839 0.00230499 0.0076372 2.52066 
0.405 -1.13884 0.152824 0.00226966 0.0119741 2.61041 
0.4075 -1.14529 0.149861 0.00211783 0.00983551 2.38941 
0.41 -1.16579 0.175827 0.00264654 0.0136599 2.41622 
0.4125 -1.18107 0.152222 0.00260298 0.0119351 2.86615 
0.415 -1.19511 0.165708 0.00246442 0.0180075 2.97066 
0.4175 -1.20092 0.16131 0.00248749 0.0119634 2.49575 
0.42 -1.23359 0.238481 0.00310267 0.0244941 2.26349 
0.4225 -1.26076 0.358989 0.00381337 0.0289256 1.64252 
0.425 -1.26992 0.35783 0.00324387 0.0229127 1.49443 
0.4275 -1.28612 0.286216 0.003482 0.0411171 2.26426 
0.43 -1.30077 0.314393 0.00379697 0.0409126 2.09764 
0.4325 -1.34528 0.45597 0.00412498 0.0441692 1.44998 
0.435 -1.38985 0.595517 0.00355397 0.0210447 1.14421 
0.4375 -1.35846 0.393804 0.00390175 0.0463454 1.71846 
0.44 -1.43962 0.664334 0.00421582 0.0168235 1.1051 
0.4425 -1.43319 0.604305 0.00413591 0.020127 1.18158 
0.445 -1.45879 0.669217 0.00374243 0.0120189 1.08208 
0.4475 -1.47773 0.700209 0.00411149 0.00963319 1.07109 
0.45 -1.51223 0.75051 0.00271205 0.00463944 1.02996 
0.4525 -1.53422 0.77327 0.00292797 0.00539051 1.029 
0.455 -1.53619 0.759586 0.00281813 0.00612427 1.03666 
0.4575 -1.56707 0.803218 0.00236195 0.00274707 1.0154 
0.46 -1.57796 0.815747 0.00214511 0.00150503 1.00877 
0.4625 -1.60078 0.833546 0.00203572 0.00111409 1.00628 
0.465 -1.60665 0.834201 0.00223994 0.00163348 1.00878 
0.4675 -1.62283 0.845932 0.00197296 0.00097976 1.00537 
0.47 -1.63525 0.854602 0.0017876 0.000998293 1.00523 
0.4725 -1.64768 0.862946 0.00176224 0.000688261 1.00364 
0.475 -1.65512 0.864249 0.00183332 0.000981468 1.00507 
0.4775 -1.66835 0.873552 0.00161634 0.00060938 1.00314 
0.48 -1.67889 0.879472 0.00152519 0.000530864 1.0027 
0.4825 -1.68434 0.877465 0.00156145 0.000926498 1.00458 
0.485 -1.6988 0.890354 0.00140306 0.000410957 1.00205 
0.4875 -1.70701 0.892907 0.00143646 0.000461503 1.00227 
0.49 -1.71238 0.895372 0.00139389 0.000437617 1.00215 
0.4925 -1.71902 0.898382 0.00140072 0.000488978 1.00234 
0.495 -1.73161 0.90605 0.00120065 0.000299953 1.00145 
0.4975 -1.73809 0.908486 0.00119131 0.000304004 1.00146 
0.5 -1.74782 0.912546 0.00110884 0.000284109 1.00135 
0.5025 -1.75296 0.913911 0.00112039 0.000294077 1.00139 
0.505 -1.76073 0.917837 0.00115467 0.000293036 1.00137 
0.5075 -1.76718 0.920959 0.000995445 0.000240871 1.00112 
0.51 -1.77248 0.923508 0.00104103 0.000207444 1.00097 
