0.475 -1.65672 0.000659949 0.865598 0.000684755 0.00483311 5.64134e-05 0.00232365 0.000121759 1.01124 
0.4775 -1.66766 0.000586611 0.872182 0.000505552 0.00461718 4.85919e-05 0.00189719 5.60539e-05 1.00934 
0.48 -1.67758 0.000622761 0.877416 0.00058215 0.00445173 5.46443e-05 0.00180032 7.85597e-05 1.00869 
0.4825 -1.68736 0.000561762 0.882575 0.000512257 0.00426738 4.71405e-05 0.00166759 6.93289e-05 1.00795 
0.485 -1.69695 0.000564705 0.88785 0.000462694 0.00408895 4.58884e-05 0.00143899 4.69014e-05 1.00688 
0.4875 -1.70583 0.000533271 0.892475 0.000418341 0.00393541 4.66054e-05 0.00129312 4.59323e-05 1.00615 
0.49 -1.71406 0.000525115 0.896311 0.000421576 0.00384223 4.83506e-05 0.00126223 5.33547e-05 1.0059 
0.4925 -1.7223 0.000496256 0.900467 0.000364756 0.00368533 3.97367e-05 0.00110144 3.32814e-05 1.00517 
0.495 -1.73029 0.000477981 0.90422 0.000346615 0.00353028 4.47001e-05 0.0010245 4.42978e-05 1.00476 
0.4975 -1.73785 0.000460458 0.907761 0.000324218 0.00340392 4.15177e-05 0.000941897 3.68113e-05 1.00436 
0.5 -1.74504 0.000444221 0.910929 0.000315016 0.00330703 3.57061e-05 0.00089687 3.41235e-05 1.00413 
0.5025 -1.75212 0.000423133 0.914231 0.000261266 0.00319271 3.12115e-05 0.00081408 2.31914e-05 1.00374 
0.505 -1.75909 0.000414547 0.917377 0.0002454 0.00305323 3.27029e-05 0.000737781 1.91979e-05 1.00338 
0.5075 -1.76571 0.000409927 0.920235 0.000243879 0.0029536 2.9931e-05 0.000693651 1.87073e-05 1.00316 
0.51 -1.77215 0.000395938 0.923093 0.000213602 0.00284148 2.9778e-05 0.000626992 1.14804e-05 1.00286 
