           1  0.288888901     -0.897777796    
           2  0.257777780     -0.751111090    
           3  0.355555564      -1.12888885    
           4  0.326666653      -1.07555556    
           5  0.346666664      -1.13333333    
           6  0.200000003     -0.711111128    
           7  0.237777784     -0.724444449    
           8  0.288888901     -0.933333337    
           9  0.226666674     -0.737777770    
          10  0.311111122     -0.906666696    
          11  0.328888893      -1.01333332    
          12  0.271111101     -0.857777774    
          13  0.335555553      -1.01777780    
          14  0.284444451     -0.879999995    
          15  0.322222233      -1.03111112    
          16  0.360000014      -1.09777772    
          17  0.273333341     -0.879999995    
          18  0.335555553      -1.10222220    
          19  0.293333322     -0.959999979    
          20  0.246666670     -0.800000012    
          21  0.324444443      -1.03999996    
          22  0.313333333      -1.01777780    
          23  0.273333341     -0.897777796    
          24  0.264444441     -0.813333333    
          25  0.288888901     -0.871111095    
          26  0.293333322     -0.871111095    
          27  0.335555553     -0.942222238    
          28  0.246666670     -0.724444449    
          29  0.251111120     -0.782222211    
          30  0.364444435      -1.13333333    
          31  0.308888882      -1.04444444    
          32  0.277777791     -0.862222195    
          33  0.233333334     -0.773333311    
          34  0.322222233      -1.01333332    
          35  0.277777791     -0.853333354    
          36  0.277777791     -0.817777753    
          37  0.335555553      -1.05777776    
          38  0.251111120     -0.804444432    
          39  0.284444451      -1.00444448    
          40  0.308888882      -1.04888892    
          41  0.306666672     -0.982222199    
          42  0.273333341     -0.835555553    
          43  0.308888882     -0.968888879    
          44  0.273333341     -0.937777758    
          45  0.357777774      -1.08888888    
          46  0.268888891     -0.862222195    
          47  0.428888887      -1.33333337    
          48  0.324444443      -1.06666672    
          49  0.273333341     -0.906666696    
          50  0.295555562     -0.928888917    
          51  0.331111103      -1.09777772    
          52  0.280000001     -0.888888896    
          53  0.286666662     -0.839999974    
          54  0.300000012     -0.973333359    
          55  0.295555562     -0.959999979    
          56  0.262222230     -0.897777796    
          57  0.253333330     -0.804444432    
          58  0.304444432     -0.946666658    
          59  0.306666672     -0.955555558    
          60  0.326666653      -1.01777780    
          61  0.244444445     -0.808888912    
          62  0.300000012     -0.968888879    
          63  0.277777791     -0.884444416    
          64  0.226666674     -0.711111128    
          65  0.271111101     -0.835555553    
          66  0.306666672     -0.937777758    
          67  0.231111109     -0.764444470    
          68  0.400000006      -1.25777781    
          69  0.328888893     -0.920000017    
          70  0.286666662     -0.906666696    
          71  0.344444454      -1.01333332    
          72  0.253333330     -0.804444432    
          73  0.342222214      -1.01777780    
          74  0.340000004      -1.03999996    
          75  0.306666672     -0.920000017    
          76  0.233333334     -0.662222207    
          77  0.297777772     -0.888888896    
          78  0.228888884     -0.768888891    
          79  0.219999999     -0.755555570    
          80  0.311111122      -1.00444448    
          81  0.297777772     -0.964444458    
          82  0.237777784     -0.737777770    
          83  0.333333343      -1.08000004    
          84  0.351111114      -1.12444448    
          85  0.311111122     -0.977777779    
          86  0.293333322     -0.946666658    
          87  0.275555551     -0.831111133    
          88  0.284444451     -0.875555575    
          89  0.326666653      -1.04888892    
          90  0.302222222      -1.02666664    
          91  0.242222220     -0.813333333    
          92  0.337777764      -1.08444440    
          93  0.340000004      -1.14666665    
          94  0.311111122     -0.924444437    
          95  0.275555551     -0.902222216    
          96  0.348888874      -1.14222217    
          97  0.297777772     -0.977777779    
          98  0.317777783     -0.973333359    
          99  0.311111122     -0.959999979    
         100  0.282222211     -0.875555575    
         101  0.288888901     -0.906666696    
         102  0.324444443      -1.03111112    
         103  0.317777783     -0.959999979    
         104  0.366666675      -1.12000000    
         105  0.300000012     -0.937777758    
         106  0.277777791     -0.857777774    
         107  0.304444432     -0.959999979    
         108  0.237777784     -0.751111090    
         109  0.284444451     -0.888888896    
         110  0.344444454      -1.01777780    
         111  0.300000012     -0.928888917    
         112  0.340000004     -0.986666679    
         113  0.308888882     -0.977777779    
         114  0.355555564      -1.18222225    
         115  0.266666681     -0.786666691    
         116  0.304444432     -0.937777758    
         117  0.315555543      -1.04888892    
         118  0.300000012     -0.942222238    
         119  0.291111112     -0.915555537    
         120  0.295555562     -0.928888917    
         121  0.235555559     -0.782222211    
         122  0.322222233      -1.02666664    
         123  0.337777764      -1.14222217    
         124  0.297777772     -0.991111100    
         125  0.228888884     -0.711111128    
         126  0.302222222     -0.986666679    
         127  0.264444441     -0.911111116    
         128  0.306666672     -0.951111138    
         129  0.213333338     -0.706666648    
         130  0.326666653     -0.946666658    
         131  0.300000012     -0.977777779    
         132  0.373333335      -1.18666661    
         133  0.277777791     -0.942222238    
         134  0.324444443      -1.03999996    
         135  0.304444432      -1.02222228    
         136  0.413333327      -1.36444449    
         137  0.304444432     -0.973333359    
         138  0.302222222      -1.07111108    
         139  0.271111101     -0.866666675    
         140  0.313333333     -0.977777779    
         141  0.262222230     -0.808888912    
         142  0.311111122     -0.991111100    
         143  0.237777784     -0.800000012    
         144  0.208888888     -0.702222228    
         145  0.395555556      -1.22222221    
         146  0.291111112     -0.853333354    
         147  0.266666681     -0.853333354    
         148  0.271111101     -0.875555575    
         149  0.231111109     -0.746666670    
         150  0.284444451     -0.933333337    
         151  0.242222220     -0.733333349    
         152  0.311111122      -1.06222224    
         153  0.328888893      -1.03111112    
         154  0.351111114      -1.09333336    
         155  0.302222222     -0.928888917    
         156  0.311111122      -1.07555556    
         157  0.311111122      -1.04888892    
         158  0.251111120     -0.782222211    
         159  0.346666664      -1.10222220    
         160  0.259999990     -0.871111095    
         161  0.246666670     -0.853333354    
         162  0.311111122      -1.01777780    
         163  0.275555551     -0.835555553    
         164  0.282222211     -0.920000017    
         165  0.308888882      -1.00000000    
         166  0.315555543      -1.00000000    
         167  0.324444443      -1.03999996    
         168  0.275555551     -0.875555575    
         169  0.326666653      -1.08888888    
         170  0.357777774      -1.15999997    
         171  0.302222222     -0.959999979    
         172  0.239999995     -0.893333316    
         173  0.306666672     -0.911111116    
         174  0.271111101     -0.937777758    
         175  0.271111101     -0.866666675    
         176  0.304444432      -1.00888884    
         177  0.333333343      -1.01777780    
         178  0.271111101     -0.915555537    
         179  0.324444443      -1.05333328    
         180  0.344444454      -1.15999997    
         181  0.255555570     -0.786666691    
         182  0.344444454      -1.11111116    
         183  0.264444441     -0.911111116    
         184  0.308888882     -0.902222216    
         185  0.304444432      -1.00888884    
         186  0.302222222     -0.986666679    
         187  0.315555543     -0.995555580    
         188  0.291111112     -0.897777796    
         189  0.322222233     -0.977777779    
         190  0.242222220     -0.657777786    
         191  0.322222233      -1.03555560    
         192  0.219999999     -0.702222228    
         193  0.295555562     -0.933333337    
         194  0.315555543     -0.942222238    
         195  0.311111122     -0.977777779    
         196  0.280000001     -0.897777796    
         197  0.286666662     -0.924444437    
         198  0.328888893      -1.02222228    
         199  0.306666672      -1.00444448    
         200  0.244444445     -0.813333333    
         201  0.202222228     -0.702222228    
         202  0.300000012     -0.924444437    
         203  0.413333327      -1.32444441    
         204  0.282222211     -0.875555575    
         205  0.242222220     -0.813333333    
         206  0.328888893      -1.07111108    
         207  0.326666653      -1.03555560    
         208  0.297777772     -0.991111100    
         209  0.291111112     -0.906666696    
         210  0.333333343      -1.00888884    
         211  0.297777772     -0.897777796    
         212  0.342222214      -1.09333336    
         213  0.271111101     -0.839999974    
