-1.3184 -0.2584
-1.3088 -0.388
-1.2928 -0.3928
-1.336 -0.4296
-1.3552 -0.5224
-1.3056 -0.488
-1.344 -0.5288
-1.2656 -0.4776
-1.2896 -0.3912
-1.1872 -0.4568
-1.3344 -0.4784
-1.28 -0.4008
-1.2432 -0.4288
-1.28 -0.4584
-1.192 -0.4192
-1.2704 -0.4752
-1.2992 -0.5272
-1.3376 -0.5544
-1.2992 -0.496
-1.2096 -0.4096
-1.2112 -0.3168
-1.1808 -0.368
-1.2512 -0.3776
-1.2672 -0.3528
-1.3648 -0.4176
-1.2528 -0.4256
-1.2672 -0.4
-1.2544 -0.404
-1.2752 -0.4336
-1.2672 -0.408
-1.304 -0.3704
-1.264 -0.3416
-1.3136 -0.364
-1.2592 -0.2848
-1.1568 -0.2904
-1.1472 -0.32
-1.2192 -0.4656
-1.2608 -0.4584
-1.2096 -0.4256
-1.2336 -0.332
-1.296 -0.3592
-1.2592 -0.3368
-1.2288 -0.3112
-1.2176 -0.3144
-1.2016 -0.3912
-1.2176 -0.4248
-1.3408 -0.4784
-1.2448 -0.3856
-1.2624 -0.3152
-1.176 -0.0992
-1.2272 -0.1248
-1.184 -0.1976
-1.1936 -0.1136
-1.2704 -0.1168
-1.248 -0.132
-1.3104 -0.1336
-1.2752 -0.1304
-1.2464 -0.1144
-1.272 -0.1104
-1.248 -0.0872
-1.2832 -0.0472
-1.2192 -0.0736
-1.1952 -0.0472
-1.216 -0.0792
-1.2368 -0.0216
-1.2736 0.0136
-1.1568 0.0632
-1.2592 0.0688
-1.144 0.036
-1.24 0.0664
-1.2016 0.0504
-1.2272 0.0728
-1.2368 0.1248
-1.3008 0.0504
-1.2608 0.0248
-1.28 0.1904
-1.3088 0.1608
-1.1776 0.0848
-1.2544 0.0368
-1.352 0.0024
-1.2912 -0.0528
-1.3104 -0.1112
-1.2256 -0.132
-1.3168 -0.1864
-1.2112 -0.1656
-1.3232 -0.1504
-1.264 -0.1784
-1.1744 -0.224
-1.2432 -0.24
-1.2608 -0.2376
-1.2112 -0.1392
-1.1936 -0.168
-1.208 -0.2016
-1.2048 -0.1544
-1.2784 -0.296
-1.184 -0.2784
-1.1552 -0.3768
-1.2112 -0.3984
-1.248 -0.4616
-1.2512 -0.4992
-1.3008 -0.5256
-1.2656 -0.5568
-1.3232 -0.5544
-1.3232 -0.5152
-1.3296 -0.5488
-1.2992 -0.5944
-1.3008 -0.5928
-1.3184 -0.6232
-1.3856 -0.6584
-1.2592 -0.5768
-1.2912 -0.5848
-1.3632 -0.6096
-1.304 -0.5808
-1.2944 -0.6272
-1.3744 -0.6568
-1.368 -0.692
-1.3696 -0.6192
-1.3056 -0.5176
-1.2832 -0.4872
-1.3952 -0.5592
-1.2896 -0.5656
-1.3168 -0.596
-1.3168 -0.564
-1.3248 -0.536
-1.3744 -0.5888
-1.3584 -0.5456
-1.3168 -0.4944
-1.3392 -0.544
-1.2944 -0.4536
-1.3568 -0.4752
-1.3056 -0.3952
-1.3264 -0.4264
-1.3184 -0.4464
-1.2496 -0.3976
-1.28 -0.3984
-1.2048 -0.3392
-1.2 -0.332
-1.2096 -0.3832
-1.376 -0.4128
-1.3152 -0.3928
-1.2432 -0.3624
-1.2576 -0.3392
-1.1984 -0.292
-1.2448 -0.2856
-1.2224 -0.3248
-1.2896 -0.3976
-1.304 -0.428
-1.3008 -0.4016
-1.24 -0.3368
-1.224 -0.4224
-1.24 -0.4048
-1.24 -0.3464
-1.1888 -0.1888
-1.2496 -0.356
-1.2528 -0.3256
-1.2304 -0.2016
-1.1584 -0.2104
-1.2336 -0.2272
-1.2016 -0.28
-1.3408 -0.1672
-1.1872 -0.124
-1.2416 -0.1456
-1.24 -0.108
-1.2752 -0.1672
-1.1792 -0.2688
-1.2096 -0.2944
-1.2432 -0.3048
-1.3056 -0.4128
-1.3408 -0.444
-1.2704 -0.3496
-1.192 -0.304
-1.2576 -0.2816
-1.232 -0.2344
-1.3104 -0.3424
-1.2336 -0.3264
-1.3264 -0.3352
-1.216 -0.2544
-1.2272 -0.1616
-1.2256 -0.2584
-1.248 -0.3064
-1.2688 -0.2576
-1.2736 -0.1768
-1.2512 -0.2568
-1.2144 -0.2144
-1.208 -0.2672
-1.184 -0.232
-1.3008 -0.1552
-1.1888 -0.0624
-1.176 -0.1176
-1.3008 -0.1696
-1.2496 -0.1776
-1.312 -0.188
-1.2752 -0.252
-1.2944 -0.2552
-1.272 -0.2112
-1.2544 -0.2136
-1.1888 -0.2128
-1.312 -0.22
-1.3104 -0.2944
-1.2928 -0.3368
-1.3504 -0.2768
-1.2128 -0.3584
-1.2544 -0.4144
-1.2256 -0.3384
-1.256 -0.3768
-1.2592 -0.3224
-1.2608 -0.336
-1.224 -0.4112
-1.2192 -0.4536
-1.16 -0.3968
-1.2208 -0.3144
-1.2096 -0.3248
-1.2544 -0.404
-1.2848 -0.4112
-1.264 -0.3912
-1.2272 -0.4168
-1.2288 -0.5168
-1.3136 -0.5696
-1.2128 -0.4864
-1.2384 -0.452
-1.2944 -0.4848
-1.264 -0.4976
-1.2992 -0.4624
-1.2848 -0.5032
-1.2352 -0.476
-1.336 -0.5336
-1.3408 -0.5752
-1.3536 -0.5168
-1.2912 -0.5192
-1.344 -0.5576
-1.3152 -0.5848
-1.2976 -0.5208
-1.2656 -0.5096
-1.2592 -0.5544
-1.3088 -0.6272
-1.2992 -0.5608
-1.336 -0.556
-1.2608 -0.4272
-1.2752 -0.4552
-1.2784 -0.38
-1.24 -0.464
-1.2432 -0.5128
-1.2816 -0.524
-1.2816 -0.568
-1.3056 -0.484
-1.2496 -0.476
-1.2512 -0.4744
-1.3088 -0.5384
-1.3616 -0.5928
-1.2272 -0.4776
-1.2288 -0.4608
-1.2432 -0.4024
-1.2288 -0.356
-1.28 -0.3536
-1.2624 -0.3592
-1.2016 -0.3616
-1.2464 -0.404
-1.2736 -0.3784
-1.2752 -0.404
-1.176 -0.3128
-1.2544 -0.348
-1.2112 -0.4176
-1.2224 -0.3544
-1.2352 -0.384
-1.2672 -0.2936
-1.1584 -0.1448
-1.312 -0.1664
-1.2592 -0.2976
-1.2608 -0.2688
-1.296 -0.3064
-1.2064 -0.3616
-1.2752 -0.3392
-1.2672 -0.3424
-1.272 -0.3048
-1.2912 -0.3584
-1.248 -0.3264
-1.2176 -0.2736
-1.2848 -0.2584
-1.3008 -0.2272
-1.2768 -0.2032
-1.28 -0.2592
-1.3088 -0.2656
-1.2384 -0.328
-1.2352 -0.32
-1.2608 -0.3552
-1.1792 -0.2928
-1.2368 -0.2928
-1.2672 -0.2344
-1.3088 -0.2352
-1.3584 -0.3024
-1.3056 -0.2984
-1.2288 -0.24
-1.2288 -0.2872
-1.2656 -0.3552
-1.2512 -0.3592
-1.1888 -0.2584
