246 0.666099 200.604
247 0.665031 201.269
248 0.663965 201.933
249 0.662898 202.596
250 0.661834 203.258
251 0.660771 203.919
252 0.659711 204.579
253 0.658653 205.237
254 0.657595 205.895
255 0.65654 206.551
256 0.655488 207.207
257 0.654437 207.861
258 0.653389 208.515
259 0.652344 209.167
260 0.651298 209.818
261 0.650253 210.469
262 0.64921 211.118
263 0.64817 211.766
264 0.647132 212.413
265 0.646094 213.059
266 0.645057 213.704
267 0.644025 214.348
268 0.642993 214.991
269 0.641963 215.633
270 0.640935 216.274
271 0.639909 216.914
272 0.638883 217.553
273 0.637859 218.191
274 0.636838 218.828
275 0.635816 219.464
276 0.634797 220.098
277 0.633779 220.732
278 0.632762 221.365
279 0.631745 221.997
280 0.630731 222.627
281 0.629719 223.257
282 0.628709 223.886
283 0.627702 224.513
284 0.626697 225.14
285 0.625696 225.766
286 0.624696 226.391
287 0.623695 227.014
288 0.622696 227.637
289 0.6217 228.259
290 0.620704 228.879
291 0.619712 229.499
292 0.618724 230.118
293 0.617738 230.736
294 0.616757 231.352
295 0.615779 231.968
296 0.614801 232.583
297 0.613823 233.197
298 0.612846 233.81
299 0.611872 234.421
300 0.6109 235.032
301 0.609931 235.642
302 0.608958 236.251
303 0.607988 236.859
304 0.607018 237.466
305 0.60605 238.072
306 0.605087 238.677
307 0.604126 239.281
308 0.603165 239.885
309 0.602206 240.487
310 0.601248 241.088
311 0.600293 241.688
312 0.599339 242.288
313 0.598385 242.886
314 0.59743 243.484
315 0.596478 244.08
316 0.595526 244.676
317 0.594576 245.27
318 0.593628 245.864
319 0.59268 246.456
320 0.591733 247.048
321 0.590787 247.639
322 0.58984 248.229
323 0.588896 248.818
324 0.587953 249.406
325 0.587011 249.993
326 0.58607 250.579
327 0.585127 251.164
328 0.584183 251.748
329 0.583239 252.331
330 0.5823 252.914
331 0.581364 253.495
332 0.580429 254.075
333 0.579495 254.655
334 0.578564 255.233
335 0.577631 255.811
336 0.576698 256.388
337 0.575769 256.964
338 0.574838 257.538
339 0.573909 258.112
340 0.572982 258.685
341 0.572058 259.257
342 0.571135 259.828
343 0.570215 260.399
344 0.569299 260.968
345 0.568382 261.536
346 0.567468 262.104
347 0.566556 262.67
348 0.565646 263.236
349 0.564734 263.801
350 0.563823 264.365
351 0.562914 264.927
352 0.562007 265.49
353 0.561105 266.051
354 0.560206 266.611
355 0.559312 267.17
356 0.558417 267.729
357 0.557525 268.286
358 0.556634 268.843
359 0.555745 269.398
360 0.554853 269.953
361 0.553963 270.507
362 0.553075 271.06
363 0.552191 271.613
364 0.551311 272.164
365 0.550434 272.714
366 0.549559 273.264
367 0.548685 273.813
368 0.547814 274.36
369 0.546944 274.907
370 0.546077 275.453
371 0.545211 275.999
372 0.544342 276.543
373 0.543477 277.086
374 0.542612 277.629
375 0.541749 278.171
376 0.540888 278.712
377 0.540032 279.252
378 0.539179 279.791
379 0.538329 280.329
380 0.537478 280.867
381 0.53663 281.403
382 0.535785 281.939
383 0.534941 282.474
384 0.534097 283.008
385 0.533254 283.541
386 0.532412 284.074
387 0.531569 284.605
388 0.530729 285.136
389 0.52989 285.666
390 0.529051 286.195
391 0.528213 286.723
392 0.527377 287.251
393 0.526544 287.777
394 0.525715 288.303
395 0.524888 288.828
396 0.524062 289.352
397 0.523237 289.875
398 0.522413 290.397
399 0.521592 290.919
400 0.520772 291.44
401 0.519953 291.96
402 0.519138 292.479
403 0.518324 292.997
404 0.517507 293.515
405 0.516694 294.031
406 0.51588 294.547
407 0.515064 295.062
408 0.514248 295.577
409 0.513433 296.09
410 0.51262 296.603
411 0.511809 297.114
412 0.510998 297.625
413 0.510187 298.136
414 0.509377 298.645
415 0.508567 299.154
416 0.507758 299.661
417 0.506949 300.168
418 0.506143 300.674
419 0.50534 301.18
420 0.50454 301.684
421 0.50374 302.188
422 0.502942 302.691
423 0.502148 303.193
424 0.501351 303.695
425 0.500555 304.195
426 0.499761 304.695
427 0.498968 305.194
428 0.498175 305.692
429 0.497385 306.189
430 0.496596 306.686
431 0.495808 307.182
432 0.495018 307.677
433 0.494227 308.171
434 0.493438 308.664
435 0.492648 309.157
436 0.491859 309.649
437 0.49107 310.14
438 0.490284 310.63
439 0.489495 311.12
440 0.488708 311.609
441 0.487921 312.096
442 0.487136 312.584
443 0.486354 313.07
444 0.485573 313.556
445 0.484791 314.04
446 0.484011 314.524
447 0.48323 315.008
448 0.482452 315.49
449 0.481676 315.972
450 0.480898 316.453
451 0.480119 316.933
452 0.47934 317.412
453 0.478564 317.891
454 0.477789 318.368
455 0.477015 318.845
456 0.476242 319.322
457 0.475471 319.797
458 0.474699 320.272
459 0.473931 320.746
460 0.473163 321.219
461 0.472397 321.691
462 0.47163 322.163
463 0.470865 322.634
464 0.4701 323.104
465 0.469339 323.573
466 0.468579 324.042
467 0.467821 324.51
468 0.467064 324.977
469 0.466309 325.443
470 0.465557 325.909
471 0.464804 326.373
472 0.464052 326.837
473 0.463299 327.301
474 0.462543 327.763
475 0.46179 328.225
476 0.46104 328.686
477 0.460293 329.146
478 0.459548 329.606
479 0.458806 330.065
480 0.458063 330.523
481 0.457324 330.98
482 0.456588 331.437
483 0.455855 331.893
484 0.455122 332.348
485 0.454392 332.802
486 0.453664 333.256
487 0.452936 333.709
488 0.452209 334.161
489 0.451483 334.612
490 0.45076 335.063
491 0.45004 335.513
492 0.44932 335.962
493 0.448602 336.411
494 0.447884 336.859
495 0.447167 337.306
496 0.446452 337.753
497 0.44574 338.198
498 0.445031 338.643
499 0.444324 339.088
500 0.443614 339.531
501 0.442906 339.974
502 0.442199 340.416
503 0.441493 340.858
504 0.440785 341.299
505 0.440081 341.739
506 0.439376 342.178
507 0.438673 342.617
508 0.437974 343.055
509 0.437277 343.492
510 0.436583 343.929
511 0.435891 344.365
512 0.435203 344.8
513 0.434516 345.234
514 0.43383 345.668
515 0.433145 346.101
516 0.432463 346.534
517 0.431782 346.965
518 0.431099 347.397
519 0.430417 347.827
520 0.429736 348.257
521 0.429056 348.686
522 0.428377 349.114
523 0.427698 349.542
524 0.427021 349.969
525 0.426347 350.395
526 0.425672 350.821
527 0.425 351.246
528 0.424329 351.67
529 0.423659 352.094
530 0.422986 352.517
531 0.422314 352.939
532 0.421645 353.361
533 0.420975 353.782
534 0.420306 354.202
535 0.419638 354.622
536 0.41897 355.041
537 0.418305 355.459
538 0.41764 355.877
539 0.416978 356.294
540 0.416318 356.71
541 0.415659 357.126
542 0.415003 357.541
543 0.41435 357.955
544 0.413701 358.369
545 0.413053 358.782
546 0.412402 359.194
547 0.411751 359.606
548 0.411104 360.017
549 0.41046 360.427
550 0.40982 360.837
551 0.40918 361.246
552 0.408539 361.655
553 0.407901 362.063
554 0.407264 362.47
555 0.406627 362.877
556 0.40599 363.283
557 0.405351 363.688
558 0.404711 364.093
559 0.404069 364.497
560 0.40343 364.9
561 0.402789 365.303
562 0.40215 365.705
563 0.401511 366.107
564 0.400872 366.508
565 0.400235 366.908
566 0.399599 367.307
567 0.398964 367.706
568 0.398331 368.105
569 0.397699 368.502
570 0.397069 368.9
571 0.396438 369.296
572 0.395803 369.692
573 0.395169 370.087
574 0.394534 370.481
575 0.393902 370.875
576 0.393271 371.269
577 0.392641 371.661
578 0.392009 372.053
579 0.391378 372.445
580 0.390749 372.835
581 0.390119 373.226
582 0.389489 373.615
583 0.388864 374.004
584 0.388239 374.392
585 0.387615 374.78
586 0.38699 375.167
587 0.386366 375.553
588 0.385743 375.939
589 0.385121 376.324
590 0.384499 376.708
591 0.383879 377.092
592 0.38326 377.476
593 0.382642 377.858
594 0.382025 378.24
595 0.381408 378.622
596 0.380794 379.002
597 0.38018 379.383
598 0.379566 379.762
599 0.378955 380.141
600 0.378346 380.52
601 0.377739 380.897
602 0.377133 381.274
603 0.376528 381.651
604 0.375925 382.027
605 0.375322 382.402
606 0.374718 382.777
607 0.374117 383.151
608 0.37352 383.525
609 0.372923 383.897
610 0.372329 384.27
611 0.371737 384.642
612 0.371144 385.013
613 0.370551 385.383
614 0.369957 385.753
615 0.369364 386.123
616 0.368774 386.491
617 0.368184 386.86
618 0.367592 387.227
619 0.367 387.594
620 0.36641 387.961
621 0.36582 388.326
622 0.365233 388.692
623 0.364645 389.056
624 0.364059 389.42
625 0.363474 389.784
626 0.36289 390.147
627 0.362305 390.509
628 0.361724 390.871
629 0.361144 391.232
630 0.360565 391.592
631 0.359984 391.952
632 0.359402 392.312
633 0.358823 392.671
634 0.358246 393.029
635 0.35767 393.386
636 0.357095 393.744
637 0.356521 394.1
638 0.355947 394.456
639 0.355371 394.811
640 0.354796 395.166
641 0.354224 395.52
642 0.353652 395.874
643 0.353082 396.227
644 0.35251 396.58
645 0.351941 396.932
646 0.351375 397.283
647 0.350808 397.634
648 0.350243 397.984
649 0.349677 398.334
650 0.34911 398.683
651 0.348545 399.031
652 0.347983 399.379
653 0.347422 399.727
654 0.34686 400.074
655 0.346299 400.42
656 0.345739 400.766
657 0.345175 401.111
658 0.344611 401.455
659 0.344048 401.8
660 0.343483 402.143
661 0.34292 402.486
662 0.342358 402.828
663 0.341795 403.17
664 0.341233 403.511
665 0.340669 403.852
666 0.340105 404.192
667 0.339541 404.532
668 0.338977 404.871
669 0.338413 405.209
670 0.337847 405.547
671 0.337283 405.884
672 0.336722 406.221
673 0.336164 406.557
674 0.335606 406.893
675 0.335049 407.228
676 0.334493 407.562
677 0.333936 407.896
678 0.333383 408.23
679 0.332829 408.562
680 0.332279 408.895
681 0.331727 409.226
682 0.331179 409.558
683 0.330634 409.888
684 0.33009 410.218
685 0.329546 410.548
686 0.329004 410.877
687 0.328461 411.205
688 0.327922 411.533
689 0.327385 411.861
690 0.326847 412.187
691 0.326306 412.514
692 0.325767 412.839
693 0.325229 413.165
694 0.324691 413.489
695 0.324154 413.814
696 0.323616 414.137
697 0.323081 414.46
698 0.322551 414.783
699 0.322021 415.105
700 0.321491 415.426
701 0.320961 415.747
702 0.320431 416.068
703 0.319903 416.388
704 0.319374 416.707
705 0.318843 417.026
706 0.318314 417.344
707 0.317787 417.662
708 0.317263 417.979
709 0.316741 418.296
710 0.316221 418.612
711 0.315706 418.928
712 0.315189 419.243
713 0.314674 419.558
714 0.31416 419.872
715 0.313647 420.186
716 0.313134 420.499
717 0.312624 420.811
718 0.312112 421.123
719 0.3116 421.435
720 0.31109 421.746
721 0.310578 422.057
722 0.310069 422.367
723 0.30956 422.676
724 0.309052 422.985
725 0.308545 423.294
726 0.308042 423.602
727 0.307538 423.909
728 0.307035 424.217
729 0.306532 424.523
730 0.306027 424.829
731 0.305523 425.135
732 0.305019 425.44
733 0.304516 425.744
734 0.30401 426.048
735 0.303505 426.352
736 0.303002 426.655
737 0.302499 426.957
738 0.301999 427.259
739 0.301501 427.561
740 0.301005 427.862
741 0.300509 428.162
742 0.300016 428.462
743 0.299523 428.762
744 0.299031 429.061
745 0.29854 429.359
746 0.298044 429.657
747 0.297551 429.955
748 0.297062 430.252
749 0.296573 430.549
750 0.296083 430.845
751 0.295594 431.14
752 0.295106 431.435
753 0.294619 431.73
754 0.294133 432.024
755 0.293649 432.318
756 0.293168 432.611
757 0.292687 432.904
758 0.292204 433.196
759 0.291721 433.487
760 0.291239 433.779
761 0.290759 434.069
762 0.290281 434.36
763 0.289805 434.65
764 0.289331 434.939
765 0.288857 435.228
766 0.288382 435.516
767 0.287906 435.804
768 0.287432 436.091
769 0.28696 436.378
770 0.286486 436.665
771 0.286013 436.951
772 0.285541 437.236
773 0.285071 437.522
774 0.2846 437.806
775 0.284126 438.09
776 0.283655 438.374
777 0.283183 438.657
778 0.282712 438.94
779 0.282242 439.222
780 0.281771 439.504
781 0.2813 439.785
782 0.280833 440.066
783 0.280364 440.346
784 0.279896 440.626
785 0.279429 440.906
786 0.278963 441.185
787 0.278498 441.463
788 0.278034 441.741
789 0.277569 442.019
790 0.277104 442.296
791 0.276638 442.572
792 0.276174 442.849
793 0.275712 443.124
794 0.275251 443.4
795 0.274795 443.674
796 0.274341 443.949
797 0.273888 444.223
798 0.273437 444.496
799 0.272987 444.769
800 0.272537 445.042
801 0.272086 445.314
802 0.271635 445.585
803 0.271185 445.856
804 0.270735 446.127
805 0.270285 446.397
806 0.269838 446.667
807 0.269392 446.937
808 0.268948 447.206
809 0.268506 447.474
810 0.268066 447.742
811 0.267627 448.01
812 0.26719 448.277
813 0.266755 448.544
814 0.26632 448.81
815 0.265885 449.076
816 0.265452 449.341
817 0.265021 449.606
818 0.264591 449.871
819 0.264163 450.135
820 0.263737 450.399
821 0.263311 450.662
822 0.262886 450.925
823 0.262462 451.188
824 0.26204 451.45
825 0.26162 451.711
826 0.261202 451.973
827 0.260785 452.233
828 0.260367 452.494
829 0.259952 452.754
830 0.259537 453.013
831 0.259121 453.272
832 0.258707 453.531
833 0.258295 453.789
834 0.257883 454.047
835 0.257472 454.305
836 0.257062 454.562
837 0.256653 454.818
838 0.256243 455.075
839 0.255831 455.33
840 0.255422 455.586
841 0.255013 455.841
842 0.254607 456.095
843 0.254201 456.35
844 0.253793 456.603
845 0.253384 456.857
846 0.252974 457.11
847 0.252565 457.362
848 0.252157 457.615
849 0.25175 457.866
850 0.251346 458.118
851 0.250942 458.369
852 0.250538 458.619
853 0.250135 458.869
854 0.249731 459.119
855 0.249327 459.368
856 0.248924 459.617
857 0.248521 459.866
858 0.248119 460.114
859 0.247717 460.362
860 0.247317 460.609
861 0.24692 460.856
862 0.246523 461.102
863 0.246128 461.348
864 0.245733 461.594
865 0.245336 461.84
866 0.24494 462.084
867 0.244543 462.329
868 0.244147 462.573
869 0.243754 462.817
870 0.243362 463.06
871 0.242969 463.303
872 0.242576 463.546
873 0.242186 463.788
874 0.241797 464.03
875 0.241413 464.271
876 0.241032 464.512
877 0.240649 464.753
878 0.240266 464.993
879 0.239886 465.233
880 0.239506 465.473
881 0.239129 465.712
882 0.238752 465.95
883 0.238377 466.189
884 0.238002 466.427
885 0.237628 466.664
886 0.237254 466.902
887 0.236882 467.139
888 0.236513 467.375
889 0.236145 467.611
890 0.23578 467.847
891 0.235415 468.082
892 0.23505 468.317
893 0.234686 468.552
894 0.234319 468.787
895 0.233949 469.02
896 0.233578 469.254
897 0.233209 469.487
898 0.23284 469.72
899 0.232471 469.953
900 0.232103 470.185
901 0.231737 470.416
902 0.231373 470.648
903 0.231009 470.879
904 0.230649 471.109
905 0.230292 471.34
906 0.229936 471.57
907 0.229582 471.799
908 0.22923 472.028
909 0.228876 472.257
910 0.228521 472.486
911 0.228165 472.714
912 0.22781 472.942
913 0.227454 473.169
914 0.227102 473.396
915 0.226751 473.623
916 0.226402 473.85
917 0.226054 474.076
918 0.22571 474.301
919 0.225366 474.527
920 0.225024 474.752
921 0.224682 474.976
922 0.224338 475.201
923 0.223995 475.425
924 0.223649 475.648
925 0.223301 475.872
926 0.222957 476.095
927 0.222611 476.317
928 0.222267 476.539
929 0.221923 476.761
930 0.221579 476.983
931 0.221235 477.204
932 0.220893 477.425
933 0.220554 477.646
934 0.220214 477.866
935 0.219876 478.086
936 0.219542 478.305
937 0.219206 478.525
938 0.218871 478.743
939 0.218535 478.962
940 0.218197 479.18
941 0.217859 479.398
942 0.217523 479.616
943 0.217189 479.833
944 0.216854 480.05
945 0.21652 480.266
946 0.216185 480.482
947 0.215851 480.698
948 0.215519 480.914
949 0.215186 481.129
950 0.214854 481.344
951 0.214523 481.558
952 0.214193 481.772
953 0.213864 481.986
954 0.213536 482.2
955 0.21321 482.413
956 0.212884 482.626
957 0.21256 482.838
958 0.212235 483.051
959 0.211912 483.263
960 0.211589 483.474
961 0.211266 483.685
962 0.210944 483.896
963 0.210623 484.107
964 0.210305 484.317
965 0.209986 484.527
966 0.209669 484.737
967 0.209354 484.946
968 0.209039 485.155
969 0.208725 485.364
970 0.208409 485.572
971 0.208093 485.781
972 0.207778 485.988
973 0.207464 486.196
974 0.207152 486.403
975 0.206841 486.61
976 0.206531 486.816
977 0.206222 487.023
978 0.205915 487.228
979 0.205609 487.434
980 0.205302 487.639
981 0.204997 487.844
982 0.204691 488.049
983 0.204385 488.253
984 0.204078 488.458
985 0.203772 488.661
986 0.203463 488.865
987 0.203155 489.068
988 0.202845 489.271
989 0.202536 489.473
990 0.202228 489.676
991 0.201921 489.877
992 0.201614 490.079
993 0.201307 490.28
994 0.201002 490.481
995 0.200699 490.682
996 0.2004 490.882
997 0.200101 491.083
998 0.199803 491.282
999 0.199506 491.482
1000 0.19921 491.681
1001 0.198914 491.88
1002 0.198618 492.079
1003 0.198322 492.277
1004 0.198027 492.475
1005 0.197732 492.673
1006 0.19744 492.87
1007 0.197152 493.067
1008 0.196864 493.264
1009 0.196578 493.461
1010 0.196292 493.657
1011 0.196006 493.853
1012 0.195719 494.049
1013 0.19543 494.244
1014 0.195144 494.439
1015 0.194859 494.634
1016 0.194574 494.829
1017 0.194289 495.023
1018 0.194005 495.217
1019 0.193724 495.411
1020 0.193446 495.604
1021 0.193172 495.797
1022 0.192897 495.99
1023 0.192625 496.183
1024 0.192351 496.375
1025 0.192076 496.567
1026 0.191802 496.759
1027 0.191529 496.951
1028 0.191256 497.142
1029 0.190984 497.333
1030 0.190714 497.524
1031 0.190444 497.714
1032 0.190176 497.904
1033 0.18991 498.094
1034 0.189645 498.284
1035 0.189379 498.473
1036 0.189115 498.662
1037 0.18885 498.851
1038 0.188587 499.04
1039 0.188324 499.228
1040 0.188061 499.416
1041 0.187801 499.604
1042 0.187542 499.791
1043 0.187283 499.979
1044 0.187022 500.166
1045 0.186762 500.353
1046 0.186501 500.539
1047 0.186242 500.725
1048 0.185983 500.911
1049 0.185726 501.097
1050 0.185469 501.282
1051 0.185215 501.468
1052 0.18496 501.653
1053 0.184708 501.837
1054 0.184455 502.022
1055 0.184201 502.206
1056 0.183948 502.39
1057 0.183695 502.574
1058 0.183442 502.757
1059 0.183191 502.94
1060 0.182938 503.123
1061 0.182686 503.306
1062 0.182435 503.488
1063 0.182185 503.671
1064 0.181935 503.852
1065 0.181683 504.034
1066 0.181431 504.216
1067 0.181175 504.397
1068 0.180922 504.578
1069 0.180668 504.758
1070 0.180414 504.939
1071 0.180161 505.119
1072 0.179908 505.299
1073 0.179654 505.478
1074 0.179401 505.658
1075 0.17915 505.837
1076 0.178898 506.016
1077 0.178649 506.195
1078 0.178395 506.373
1079 0.178141 506.551
1080 0.177892 506.729
1081 0.177643 506.907
1082 0.177395 507.084
1083 0.177146 507.261
1084 0.176894 507.438
1085 0.176642 507.615
1086 0.176392 507.791
1087 0.176142 507.967
1088 0.175892 508.143
1089 0.175639 508.319
1090 0.17539 508.494
1091 0.175143 508.669
1092 0.174893 508.844
1093 0.174641 509.019
1094 0.17439 509.193
1095 0.174138 509.367
1096 0.173887 509.541
1097 0.173636 509.715
1098 0.173384 509.888
1099 0.173134 510.061
1100 0.172885 510.234
1101 0.172637 510.407
1102 0.172387 510.579
1103 0.172136 510.751
1104 0.171887 510.923
1105 0.171639 511.095
1106 0.171393 511.266
1107 0.171144 511.438
1108 0.170896 511.608
1109 0.170647 511.779
1110 0.170397 511.949
1111 0.170149 512.12
1112 0.1699 512.29
1113 0.169652 512.459
1114 0.169406 512.629
1115 0.16916 512.798
1116 0.168913 512.967
1117 0.168664 513.135
1118 0.168412 513.304
1119 0.168159 513.472
1120 0.167909 513.64
1121 0.167659 513.807
1122 0.167407 513.975
1123 0.167155 514.142
1124 0.166902 514.309
1125 0.166651 514.476
1126 0.166402 514.642
1127 0.166152 514.808
1128 0.165904 514.974
1129 0.165657 515.14
1130 0.165411 515.305
1131 0.165164 515.47
1132 0.16492 515.635
1133 0.164676 515.8
1134 0.164435 515.964
1135 0.164197 516.128
1136 0.163961 516.292
1137 0.163727 516.456
1138 0.163493 516.62
1139 0.163258 516.783
1140 0.163025 516.946
1141 0.162793 517.109
1142 0.162565 517.271
1143 0.162335 517.434
1144 0.162106 517.596
1145 0.161877 517.758
1146 0.161649 517.919
1147 0.16142 518.081
1148 0.161191 518.242
1149 0.160962 518.403
1150 0.160732 518.564
1151 0.160503 518.724
1152 0.160275 518.884
1153 0.160044 519.044
1154 0.159816 519.204
1155 0.159588 519.364
1156 0.159366 519.523
1157 0.159144 519.682
1158 0.158926 519.841
1159 0.158706 520
1160 0.158488 520.158
1161 0.158269 520.317
1162 0.158052 520.475
1163 0.157837 520.633
1164 0.157622 520.79
1165 0.15741 520.948
1166 0.157196 521.105
1167 0.156984 521.262
1168 0.15677 521.419
1169 0.156556 521.575
1170 0.156343 521.731
1171 0.15613 521.888
1172 0.155915 522.044
1173 0.155698 522.199
1174 0.155481 522.355
1175 0.155261 522.51
1176 0.15504 522.665
1177 0.15482 522.82
1178 0.1546 522.974
1179 0.154381 523.129
1180 0.154163 523.283
1181 0.153945 523.437
1182 0.153726 523.591
1183 0.153508 523.744
1184 0.153288 523.897
1185 0.153068 524.051
1186 0.152848 524.203
1187 0.15263 524.356
1188 0.152413 524.508
1189 0.152196 524.661
1190 0.151979 524.813
1191 0.15176 524.964
1192 0.151541 525.116
1193 0.151322 525.267
1194 0.151104 525.418
1195 0.150887 525.569
1196 0.150671 525.72
1197 0.150454 525.87
1198 0.150235 526.021
1199 0.150015 526.171
1200 0.149795 526.32
1201 0.149574 526.47
1202 0.149355 526.619
1203 0.149136 526.768
1204 0.148918 526.917
1205 0.148702 527.066
1206 0.148487 527.215
1207 0.148274 527.363
1208 0.148063 527.511
1209 0.147852 527.659
1210 0.147639 527.806
1211 0.147426 527.954
1212 0.147213 528.101
1213 0.146998 528.248
1214 0.146785 528.395
1215 0.14657 528.541
1216 0.146352 528.688
1217 0.146133 528.834
1218 0.145913 528.98
1219 0.145689 529.125
1220 0.145468 529.271
1221 0.145248 529.416
1222 0.145028 529.561
1223 0.14481 529.706
1224 0.144593 529.851
1225 0.144379 529.995
1226 0.144162 530.139
1227 0.143946 530.283
1228 0.143729 530.427
1229 0.143513 530.57
1230 0.1433 530.714
1231 0.143088 530.857
1232 0.142874 531
1233 0.142659 531.142
1234 0.142445 531.285
1235 0.142226 531.427
1236 0.142007 531.569
1237 0.141786 531.711
1238 0.141564 531.852
1239 0.141341 531.994
1240 0.141118 532.135
1241 0.140894 532.276
1242 0.14067 532.416
