0.38 -1.00769 0.00107377 0.091267 0.0023388 4.59454 0.115751 11.5127 1.04333 
0.385 -1.03212 0.00116929 0.100176 0.00255155 4.84269 0.14194 13.1974 0.73541 
0.39 -1.0545 0.00112443 0.104054 0.00279728 4.90941 0.129601 14.7078 1.66372 
0.395 -1.07908 0.00117264 0.10065 0.00308189 5.15013 0.174175 16.9783 2.35205 
0.4 -1.10499 0.00122661 0.118717 0.00336853 5.21162 0.217 19.7983 1.88053 
0.405 -1.13405 0.00129075 0.148853 0.00422306 5.61496 0.22732 28.8954 2.59786 
0.41 -1.16222 0.00142879 0.158691 0.00485591 5.99347 0.276955 36.3647 4.14086 
0.415 -1.19705 0.0015207 0.210263 0.00549737 6.46642 0.227822 44.5677 4.05465 
0.42 -1.22841 0.00168867 0.223436 0.00676097 7.24557 0.444153 64.9462 7.87588 
0.425 -1.27474 0.00204941 0.352269 0.00797091 9.1281 0.541079 88.0135 7.01849 
0.43 -1.31309 0.00221617 0.388012 0.00858256 10.0155 0.491695 100.804 10.8797 
0.435 -1.37081 0.00228368 0.529672 0.00782847 10.6437 0.649582 84.1271 13.4056 
0.44 -1.42841 0.00214818 0.645635 0.00521629 9.97546 0.613688 38.7919 7.54514 
0.445 -1.46474 0.00229374 0.659453 0.00782043 10.5414 1.07954 82.7007 40.0958 
0.45 -1.52037 0.00167741 0.766711 0.00262862 7.32967 0.375808 11.022 3.42964 
0.455 -1.55459 0.00148836 0.797034 0.00201869 6.36453 0.3095 6.98414 1.14571 
0.46 -1.58696 0.00124454 0.824197 0.00124796 5.32734 0.158659 3.42672 0.290686 
0.465 -1.61031 0.0013113 0.836145 0.00142315 5.4262 0.335857 3.86976 0.502976 
0.47 -1.63584 0.00112441 0.854464 0.000955323 4.59341 0.194489 2.21473 0.128515 
0.475 -1.65769 0.00110716 0.865836 0.00124607 4.43808 0.115362 2.95722 0.136786 
0.48 -1.67894 0.000958908 0.878675 0.00070989 3.85618 0.146123 1.43968 0.141871 
