0.38 -1.0076 0.000846761 0.0692849 0.00168146 4.46648 0.201383 9.55735 0.521087 
0.385 -1.02934 0.00090259 0.0801992 0.00207618 4.72178 0.160277 13.0158 0.787927 
0.39 -1.05362 0.000936379 0.0913831 0.0024247 4.84392 0.139538 16.0093 1.48951 
0.395 -1.08127 0.0010207 0.0946913 0.00282885 5.35862 0.188258 19.7663 2.99684 
0.4 -1.1057 0.00103637 0.106778 0.00323247 5.34713 0.218316 25.0415 2.31179 
0.405 -1.13304 0.00110768 0.114639 0.00333173 5.48152 0.164569 26.3323 1.71617 
0.41 -1.16342 0.00120495 0.136362 0.00412129 6.29766 0.217652 37.0588 3.45656 
0.415 -1.19526 0.00136544 0.177461 0.00538548 6.86177 0.470934 59.5146 9.11912 
0.42 -1.22662 0.00127353 0.170546 0.00518965 6.50339 0.231636 55.6353 6.94384 
0.425 -1.26544 0.00152529 0.232676 0.00710455 7.93212 0.729027 99.906 13.8112 
0.43 -1.30965 0.00181029 0.365762 0.00787267 9.72868 0.494337 121.177 12.511 
0.435 -1.36881 0.00186462 0.504134 0.00786317 10.3851 0.499161 120.685 35.2292 
0.44 -1.42064 0.00173857 0.618306 0.00513511 9.35307 0.453508 52.7504 9.35021 
0.445 -1.46343 0.00186087 0.673066 0.00500674 10.3003 0.856552 49.9729 15.8614 
0.45 -1.50616 0.00180385 0.722516 0.00572963 9.5987 0.726216 64.2219 18.9765 
0.455 -1.54957 0.00135997 0.789237 0.00186091 6.98127 0.32396 8.32026 1.01649 
0.46 -1.58075 0.0013434 0.811433 0.00273694 6.67054 0.279212 15.6485 2.72911 
0.465 -1.60783 0.00118365 0.830967 0.00207554 5.6903 0.247693 9.33771 0.908139 
0.47 -1.63246 0.00101928 0.850461 0.000938026 4.86274 0.169234 2.76638 0.257988 
0.475 -1.65699 0.000920852 0.866702 0.000697573 4.30577 0.162358 1.85674 0.130868 
0.48 -1.67768 0.000870306 0.877891 0.00061946 3.97077 0.130274 1.52402 0.0822382 
